"","stationId","date","hour","low_avail_count"
"34009","368",2018-06-06,12,0
"34010","368",2018-06-06,13,0
"34011","368",2018-06-06,14,0
"34012","368",2018-06-06,15,0
"34013","368",2018-06-06,16,1
"34014","368",2018-06-06,17,0
"34015","368",2018-06-06,18,0
"34016","368",2018-06-06,19,0
"34017","368",2018-06-06,20,0
"34018","368",2018-06-06,21,0
"34019","368",2018-06-13,7,5
"34020","368",2018-06-13,8,0
"34021","368",2018-06-13,9,0
"34022","368",2018-06-13,10,0
"34023","368",2018-06-13,11,0
"34024","368",2018-06-13,12,0
"34025","368",2018-06-13,13,0
"34026","368",2018-06-13,14,0
"34027","368",2018-06-13,15,0
"34028","368",2018-06-13,16,0
"34029","368",2018-06-13,17,0
"34030","368",2018-06-13,18,0
"34031","368",2018-06-13,19,0
"34032","368",2018-06-13,20,0
"34033","368",2018-06-13,21,0
"34034","368",2018-09-13,7,0
"34035","368",2018-09-13,8,0
"34036","368",2018-09-13,9,5
"34037","368",2018-09-13,10,6
"34038","368",2018-09-13,11,6
"34039","368",2018-09-13,12,6
"34040","368",2018-09-13,13,6
"34041","368",2018-09-13,14,6
"34042","368",2018-09-13,15,6
"34043","368",2018-09-13,16,4
"34044","368",2018-09-13,17,0
"34045","368",2018-09-13,18,0
"34046","368",2018-09-13,19,0
"34047","368",2018-09-13,20,0
"34048","368",2018-09-13,21,0
"34049","368",2018-09-20,7,0
"34050","368",2018-09-20,8,1
"34051","368",2018-09-20,9,4
"34052","368",2018-09-20,10,6
"34053","368",2018-09-20,11,6
"34054","368",2018-09-20,12,2
"34055","368",2018-09-20,13,0
"34056","368",2018-09-20,14,0
"34057","368",2018-09-20,15,0
"34058","368",2018-09-20,16,0
"34059","368",2018-09-20,17,0
"34060","368",2018-09-20,18,0
"34061","368",2018-09-20,19,0
"34062","368",2018-09-20,20,0
"34063","368",2018-09-20,21,0
"34064","368",2018-10-04,7,0
"34065","368",2018-10-04,8,0
"34066","368",2018-10-04,9,0
"34067","368",2018-10-04,10,0
"34068","368",2018-10-04,11,0
"34069","368",2018-10-04,12,0
"34070","368",2018-10-04,13,0
"34071","368",2018-10-04,14,0
"34072","368",2018-10-04,15,0
"34073","368",2018-10-04,16,0
"34074","368",2018-10-04,17,0
"34075","368",2018-10-04,18,0
"34076","368",2018-10-04,19,0
"34077","368",2018-10-04,20,0
"34078","368",2018-10-04,21,0
"34079","368",2018-10-12,7,0
"34080","368",2018-10-12,8,1
"34081","368",2018-10-12,9,6
"34082","368",2018-10-12,10,6
"34083","368",2018-10-12,11,6
"34084","368",2018-10-12,12,6
"34085","368",2018-10-12,13,6
"34086","368",2018-10-12,14,6
"34087","368",2018-10-12,15,6
"34088","368",2018-10-12,16,5
"34089","368",2018-10-12,17,0
"34090","368",2018-10-12,18,0
"34091","368",2018-10-12,19,0
"34092","368",2018-10-12,20,0
"34093","368",2018-10-12,21,0
"34094","368",2018-10-19,7,0
"34095","368",2018-10-19,8,5
"34096","368",2018-10-19,9,1
"34097","368",2018-10-19,10,0
"34098","368",2018-10-19,11,0
"34099","368",2018-10-19,12,0
"34100","368",2018-10-19,13,0
"34101","368",2018-10-19,14,0
"34102","368",2018-10-19,15,0
"34103","368",2018-10-19,16,0
"34104","368",2018-10-19,17,0
"34105","368",2018-10-19,18,0
"34106","368",2018-10-19,19,0
"34107","368",2018-10-19,20,0
"34108","368",2018-10-19,21,0
"34109","37",2018-05-31,7,0
"34110","37",2018-05-31,8,0
"34111","37",2018-05-31,9,0
"34112","37",2018-05-31,10,0
"34113","37",2018-05-31,11,1
"34114","37",2018-05-31,12,2
"34115","37",2018-05-31,13,5
"34116","37",2018-05-31,14,4
"34117","37",2018-05-31,15,0
"34118","37",2018-05-31,16,5
"34119","37",2018-05-31,17,6
"34120","37",2018-05-31,18,5
"34121","37",2018-05-31,19,2
"34122","37",2018-05-31,20,0
"34123","37",2018-05-31,21,6
"34124","37",2018-06-06,7,0
"34125","37",2018-06-06,8,1
"34126","37",2018-06-06,9,0
"34127","37",2018-06-06,10,2
"34128","37",2018-06-06,11,6
"34129","37",2018-06-06,12,6
"34130","37",2018-06-06,13,4
"34131","37",2018-06-06,14,3
"34132","37",2018-06-06,15,0
"34133","37",2018-06-06,16,4
"34134","37",2018-06-06,17,1
"34135","37",2018-06-06,18,0
"34136","37",2018-06-06,19,0
"34137","37",2018-06-06,20,0
"34138","37",2018-06-06,21,0
"34139","37",2018-06-13,7,0
"34140","37",2018-06-13,8,1
"34141","37",2018-06-13,9,2
"34142","37",2018-06-13,10,2
"34143","37",2018-06-13,11,0
"34144","37",2018-06-13,12,0
"34145","37",2018-06-13,13,0
"34146","37",2018-06-13,14,0
"34147","37",2018-06-13,15,0
"34148","37",2018-06-13,16,5
"34149","37",2018-06-13,17,1
"34150","37",2018-06-13,18,0
"34151","37",2018-06-13,19,0
"34152","37",2018-06-13,20,0
"34153","37",2018-06-13,21,0
"34154","37",2018-09-13,7,1
"34155","37",2018-09-13,8,6
"34156","37",2018-09-13,9,6
"34157","37",2018-09-13,10,6
"34158","37",2018-09-13,11,6
"34159","37",2018-09-13,12,6
"34160","37",2018-09-13,13,5
"34161","37",2018-09-13,14,2
"34162","37",2018-09-13,15,0
"34163","37",2018-09-13,16,0
"34164","37",2018-09-13,17,0
"34165","37",2018-09-13,18,0
"34166","37",2018-09-13,19,0
"34167","37",2018-09-13,20,0
"34168","37",2018-09-13,21,0
"34169","37",2018-09-20,7,0
"34170","37",2018-09-20,8,4
"34171","37",2018-09-20,9,6
"34172","37",2018-09-20,10,4
"34173","37",2018-09-20,11,0
"34174","37",2018-09-20,12,4
"34175","37",2018-09-20,13,1
"34176","37",2018-09-20,14,0
"34177","37",2018-09-20,15,0
"34178","37",2018-09-20,16,3
"34179","37",2018-09-20,17,6
"34180","37",2018-09-20,18,2
"34181","37",2018-09-20,19,1
"34182","37",2018-09-20,20,0
"34183","37",2018-09-20,21,0
"34184","37",2018-10-04,7,0
"34185","37",2018-10-04,8,0
"34186","37",2018-10-04,9,0
"34187","37",2018-10-04,10,5
"34188","37",2018-10-04,11,6
"34189","37",2018-10-04,12,2
"34190","37",2018-10-04,13,0
"34191","37",2018-10-04,14,0
"34192","37",2018-10-04,15,0
"34193","37",2018-10-04,16,0
"34194","37",2018-10-04,17,0
"34195","37",2018-10-04,18,0
"34196","37",2018-10-04,19,4
"34197","37",2018-10-04,20,6
"34198","37",2018-10-04,21,6
"34199","37",2018-10-12,7,2
"34200","37",2018-10-12,8,3
"34201","37",2018-10-12,9,5
"34202","37",2018-10-12,10,6
"34203","37",2018-10-12,11,1
"34204","37",2018-10-12,12,6
"34205","37",2018-10-12,13,6
"34206","37",2018-10-12,14,6
"34207","37",2018-10-12,15,1
"34208","37",2018-10-12,16,6
"34209","37",2018-10-12,17,6
"34210","37",2018-10-12,18,5
"34211","37",2018-10-12,19,6
"34212","37",2018-10-12,20,6
"34213","37",2018-10-12,21,6
"34214","37",2018-10-19,7,0
"34215","37",2018-10-19,8,2
"34216","37",2018-10-19,9,3
"34217","37",2018-10-19,10,6
"34218","37",2018-10-19,11,6
"34219","37",2018-10-19,12,6
"34220","37",2018-10-19,13,6
"34221","37",2018-10-19,14,5
"34222","37",2018-10-19,15,5
"34223","37",2018-10-19,16,6
"34224","37",2018-10-19,17,6
"34225","37",2018-10-19,18,5
"34226","37",2018-10-19,19,5
"34227","37",2018-10-19,20,0
"34228","37",2018-10-19,21,0
"34229","370",2018-05-31,7,6
"34230","370",2018-05-31,8,4
"34231","370",2018-05-31,9,0
"34232","370",2018-05-31,10,0
"34233","370",2018-05-31,11,0
"34234","370",2018-05-31,12,0
"34235","370",2018-05-31,13,0
"34236","370",2018-05-31,14,0
"34237","370",2018-05-31,15,0
"34238","370",2018-05-31,16,0
"34239","370",2018-05-31,17,0
"34240","370",2018-05-31,18,0
"34241","370",2018-05-31,19,0
"34242","370",2018-05-31,20,0
"34243","370",2018-05-31,21,0
"34244","370",2018-06-06,7,6
"34245","370",2018-06-06,8,6
"34246","370",2018-06-06,9,6
"34247","370",2018-06-06,10,6
"34248","370",2018-06-06,11,6
"34249","370",2018-06-06,12,6
"34250","370",2018-06-06,13,6
"34251","370",2018-06-06,14,6
"34252","370",2018-06-06,15,6
"34253","370",2018-06-06,16,6
"34254","370",2018-06-06,17,6
"34255","370",2018-06-06,18,6
"34256","370",2018-06-06,19,6
"34257","370",2018-06-06,20,6
"34258","370",2018-06-06,21,4
"34259","370",2018-06-13,7,6
"34260","370",2018-06-13,8,6
"34261","370",2018-06-13,9,6
"34262","370",2018-06-13,10,6
"34263","370",2018-06-13,11,6
"34264","370",2018-06-13,12,6
"34265","370",2018-06-13,13,6
"34266","370",2018-06-13,14,6
"34267","370",2018-06-13,15,6
"34268","370",2018-06-13,16,6
"34269","370",2018-06-13,17,6
"34270","370",2018-06-13,18,6
"34271","370",2018-06-13,19,6
"34272","370",2018-06-13,20,6
"34273","370",2018-06-13,21,6
"34274","370",2018-09-13,7,5
"34275","370",2018-09-13,8,6
"34276","370",2018-09-13,9,6
"34277","370",2018-09-13,10,6
"34278","370",2018-09-13,11,6
"34279","370",2018-09-13,12,6
"34280","370",2018-09-13,13,6
"34281","370",2018-09-13,14,6
"34282","370",2018-09-13,15,6
"34283","370",2018-09-13,16,6
"34284","370",2018-09-13,17,6
"34285","370",2018-09-13,18,6
"34286","370",2018-09-13,19,6
"34287","370",2018-09-13,20,6
"34288","370",2018-09-13,21,6
"34289","370",2018-09-20,7,0
"34290","370",2018-09-20,8,0
"34291","370",2018-09-20,9,0
"34292","370",2018-09-20,10,0
"34293","370",2018-09-20,11,0
"34294","370",2018-09-20,12,0
"34295","370",2018-09-20,13,0
"34296","370",2018-09-20,14,0
"34297","370",2018-09-20,15,0
"34298","370",2018-09-20,16,0
"34299","370",2018-09-20,17,1
"34300","370",2018-09-20,18,6
"34301","370",2018-09-20,19,0
"34302","370",2018-09-20,20,3
"34303","370",2018-09-20,21,0
"34304","370",2018-10-04,7,0
"34305","370",2018-10-04,8,0
"34306","370",2018-10-04,9,5
"34307","370",2018-10-04,10,6
"34308","370",2018-10-04,11,6
"34309","370",2018-10-04,12,0
"34310","370",2018-10-04,13,0
"34311","370",2018-10-04,14,4
"34312","370",2018-10-04,15,0
"34313","370",2018-10-04,16,0
"34314","370",2018-10-04,17,0
"34315","370",2018-10-04,18,0
"34316","370",2018-10-04,19,0
"34317","370",2018-10-04,20,0
"34318","370",2018-10-04,21,0
"34319","370",2018-10-12,7,6
"34320","370",2018-10-12,8,6
"34321","370",2018-10-12,9,6
"34322","370",2018-10-12,10,6
"34323","370",2018-10-12,11,6
"34324","370",2018-10-12,12,6
"34325","370",2018-10-12,13,6
"34326","370",2018-10-12,14,6
"34327","370",2018-10-12,15,6
"34328","370",2018-10-12,16,6
"34329","370",2018-10-12,17,6
"34330","370",2018-10-12,18,6
"34331","370",2018-10-12,19,6
"34332","370",2018-10-12,20,6
"34333","370",2018-10-12,21,4
"34334","370",2018-10-19,7,6
"34335","370",2018-10-19,8,0
"34336","370",2018-10-19,9,1
"34337","370",2018-10-19,10,0
"34338","370",2018-10-19,11,0
"34339","370",2018-10-19,12,0
"34340","370",2018-10-19,13,0
"34341","370",2018-10-19,14,0
"34342","370",2018-10-19,15,0
"34343","370",2018-10-19,16,0
"34344","370",2018-10-19,17,0
"34345","370",2018-10-19,18,0
"34346","370",2018-10-19,19,0
"34347","370",2018-10-19,20,0
"34348","370",2018-10-19,21,0
"34349","371",2018-05-31,7,6
"34350","371",2018-05-31,8,6
"34351","371",2018-05-31,9,6
"34352","371",2018-05-31,10,6
"34353","371",2018-05-31,11,6
"34354","371",2018-05-31,12,6
"34355","371",2018-05-31,13,6
"34356","371",2018-05-31,14,6
"34357","371",2018-05-31,15,6
"34358","371",2018-05-31,16,6
"34359","371",2018-05-31,17,6
"34360","371",2018-05-31,18,5
"34361","371",2018-05-31,19,0
"34362","371",2018-05-31,20,0
"34363","371",2018-05-31,21,0
"34364","371",2018-06-06,7,6
"34365","371",2018-06-06,8,6
"34366","371",2018-06-06,9,6
"34367","371",2018-06-06,10,6
"34368","371",2018-06-06,11,6
"34369","371",2018-06-06,12,6
"34370","371",2018-06-06,13,6
"34371","371",2018-06-06,14,4
"34372","371",2018-06-06,15,2
"34373","371",2018-06-06,16,0
"34374","371",2018-06-06,17,0
"34375","371",2018-06-06,18,2
"34376","371",2018-06-06,19,6
"34377","371",2018-06-06,20,6
"34378","371",2018-06-06,21,6
"34379","371",2018-06-13,7,0
"34380","371",2018-06-13,8,0
"34381","371",2018-06-13,9,0
"34382","371",2018-06-13,10,0
"34383","371",2018-06-13,11,0
"34384","371",2018-06-13,12,0
"34385","371",2018-06-13,13,0
"34386","371",2018-06-13,14,0
"34387","371",2018-06-13,15,0
"34388","371",2018-06-13,16,0
"34389","371",2018-06-13,17,0
"34390","371",2018-06-13,18,0
"34391","371",2018-06-13,19,0
"34392","371",2018-06-13,20,0
"34393","371",2018-06-13,21,0
"34394","371",2018-09-13,7,0
"34395","371",2018-09-13,8,0
"34396","371",2018-09-13,9,0
"34397","371",2018-09-13,10,0
"34398","371",2018-09-13,11,0
"34399","371",2018-09-13,12,0
"34400","371",2018-09-13,13,0
"34401","371",2018-09-13,14,0
"34402","371",2018-09-13,15,0
"34403","371",2018-09-13,16,0
"34404","371",2018-09-13,17,0
"34405","371",2018-09-13,18,0
"34406","371",2018-09-13,19,0
"34407","371",2018-09-13,20,0
"34408","371",2018-09-13,21,0
"34409","371",2018-09-20,7,0
"34410","371",2018-09-20,8,0
"34411","371",2018-09-20,9,0
"34412","371",2018-09-20,10,0
"34413","371",2018-09-20,11,0
"34414","371",2018-09-20,12,0
"34415","371",2018-09-20,13,0
"34416","371",2018-09-20,14,0
"34417","371",2018-09-20,15,0
"34418","371",2018-09-20,16,0
"34419","371",2018-09-20,17,0
"34420","371",2018-09-20,18,0
"34421","371",2018-09-20,19,0
"34422","371",2018-09-20,20,0
"34423","371",2018-09-20,21,0
"34424","371",2018-10-04,7,0
"34425","371",2018-10-04,8,0
"34426","371",2018-10-04,9,0
"34427","371",2018-10-04,10,0
"34428","371",2018-10-04,11,1
"34429","371",2018-10-04,12,0
"34430","371",2018-10-04,13,0
"34431","371",2018-10-04,14,0
"34432","371",2018-10-04,15,0
"34433","371",2018-10-04,16,0
"34434","371",2018-10-04,17,2
"34435","371",2018-10-04,18,6
"34436","371",2018-10-04,19,6
"34437","371",2018-10-04,20,6
"34438","371",2018-10-04,21,0
"34439","371",2018-10-12,7,0
"34440","371",2018-10-12,8,0
"34441","371",2018-10-12,9,0
"34442","371",2018-10-12,10,0
"34443","371",2018-10-12,11,0
"34444","371",2018-10-12,12,0
"34445","371",2018-10-12,13,0
"34446","371",2018-10-12,14,0
"34447","371",2018-10-12,15,0
"34448","371",2018-10-12,16,0
"34449","371",2018-10-12,17,4
"34450","371",2018-10-12,18,6
"34451","371",2018-10-12,19,6
"34452","371",2018-10-12,20,6
"34453","371",2018-10-12,21,6
"34454","371",2018-10-19,7,0
"34455","371",2018-10-19,8,0
"34456","371",2018-10-19,9,0
"34457","371",2018-10-19,10,0
"34458","371",2018-10-19,11,0
"34459","371",2018-10-19,12,0
"34460","371",2018-10-19,13,0
"34461","371",2018-10-19,14,0
"34462","371",2018-10-19,15,0
"34463","371",2018-10-19,16,0
"34464","371",2018-10-19,17,0
"34465","371",2018-10-19,18,0
"34466","371",2018-10-19,19,0
"34467","371",2018-10-19,20,0
"34468","371",2018-10-19,21,0
"34469","372",2018-05-31,7,5
"34470","372",2018-05-31,8,0
"34471","372",2018-05-31,9,0
"34472","372",2018-05-31,10,0
"34473","372",2018-05-31,11,6
"34474","372",2018-05-31,12,5
"34475","372",2018-05-31,13,0
"34476","372",2018-05-31,14,0
"34477","372",2018-05-31,15,0
"34478","372",2018-05-31,16,0
"34479","372",2018-05-31,17,0
"34480","372",2018-05-31,18,0
"34481","372",2018-05-31,19,0
"34482","372",2018-05-31,20,0
"34483","372",2018-05-31,21,0
"34484","372",2018-06-06,7,5
"34485","372",2018-06-06,8,0
"34486","372",2018-06-06,9,0
"34487","372",2018-06-06,10,3
"34488","372",2018-06-06,11,6
"34489","372",2018-06-06,12,1
"34490","372",2018-06-06,13,1
"34491","372",2018-06-06,14,0
"34492","372",2018-06-06,15,0
"34493","372",2018-06-06,16,0
"34494","372",2018-06-06,17,3
"34495","372",2018-06-06,18,5
"34496","372",2018-06-06,19,6
"34497","372",2018-06-06,20,4
"34498","372",2018-06-06,21,6
"34499","372",2018-06-13,7,6
"34500","372",2018-06-13,8,0
"34501","372",2018-06-13,9,2
"34502","372",2018-06-13,10,6
"34503","372",2018-06-13,11,6
"34504","372",2018-06-13,12,5
"34505","372",2018-06-13,13,0
"34506","372",2018-06-13,14,0
"34507","372",2018-06-13,15,0
"34508","372",2018-06-13,16,0
"34509","372",2018-06-13,17,0
"34510","372",2018-06-13,18,0
"34511","372",2018-06-13,19,0
"34512","372",2018-06-13,20,5
"34513","372",2018-06-13,21,6
"34514","372",2018-09-13,7,6
"34515","372",2018-09-13,8,0
"34516","372",2018-09-13,9,0
"34517","372",2018-09-13,10,0
"34518","372",2018-09-13,11,5
"34519","372",2018-09-13,12,4
"34520","372",2018-09-13,13,0
"34521","372",2018-09-13,14,0
"34522","372",2018-09-13,15,0
"34523","372",2018-09-13,16,0
"34524","372",2018-09-13,17,0
"34525","372",2018-09-13,18,0
"34526","372",2018-09-13,19,5
"34527","372",2018-09-13,20,6
"34528","372",2018-09-13,21,6
"34529","372",2018-09-20,7,6
"34530","372",2018-09-20,8,2
"34531","372",2018-09-20,9,0
"34532","372",2018-09-20,10,2
"34533","372",2018-09-20,11,0
"34534","372",2018-09-20,12,0
"34535","372",2018-09-20,13,0
"34536","372",2018-09-20,14,0
"34537","372",2018-09-20,15,0
"34538","372",2018-09-20,16,0
"34539","372",2018-09-20,17,2
"34540","372",2018-09-20,18,0
"34541","372",2018-09-20,19,0
"34542","372",2018-09-20,20,0
"34543","372",2018-09-20,21,1
"34544","372",2018-10-04,7,6
"34545","372",2018-10-04,8,1
"34546","372",2018-10-04,9,4
"34547","372",2018-10-04,10,6
"34548","372",2018-10-04,11,6
"34549","372",2018-10-04,12,4
"34550","372",2018-10-04,13,0
"34551","372",2018-10-04,14,0
"34552","372",2018-10-04,15,0
"34553","372",2018-10-04,16,0
"34554","372",2018-10-04,17,0
"34555","372",2018-10-04,18,6
"34556","372",2018-10-04,19,1
"34557","372",2018-10-04,20,1
"34558","372",2018-10-04,21,6
"34559","372",2018-10-12,7,6
"34560","372",2018-10-12,8,3
"34561","372",2018-10-12,9,0
"34562","372",2018-10-12,10,6
"34563","372",2018-10-12,11,6
"34564","372",2018-10-12,12,2
"34565","372",2018-10-12,13,0
"34566","372",2018-10-12,14,0
"34567","372",2018-10-12,15,0
"34568","372",2018-10-12,16,2
"34569","372",2018-10-12,17,2
"34570","372",2018-10-12,18,4
"34571","372",2018-10-12,19,6
"34572","372",2018-10-12,20,4
"34573","372",2018-10-12,21,0
"34574","372",2018-10-19,7,6
"34575","372",2018-10-19,8,2
"34576","372",2018-10-19,9,2
"34577","372",2018-10-19,10,3
"34578","372",2018-10-19,11,0
"34579","372",2018-10-19,12,3
"34580","372",2018-10-19,13,3
"34581","372",2018-10-19,14,0
"34582","372",2018-10-19,15,1
"34583","372",2018-10-19,16,1
"34584","372",2018-10-19,17,6
"34585","372",2018-10-19,18,6
"34586","372",2018-10-19,19,5
"34587","372",2018-10-19,20,2
"34588","372",2018-10-19,21,6
"34589","373",2018-05-31,7,6
"34590","373",2018-05-31,8,6
"34591","373",2018-05-31,9,1
"34592","373",2018-05-31,10,0
"34593","373",2018-05-31,11,2
"34594","373",2018-05-31,12,6
"34595","373",2018-05-31,13,2
"34596","373",2018-05-31,14,0
"34597","373",2018-05-31,15,0
"34598","373",2018-05-31,16,0
"34599","373",2018-05-31,17,2
"34600","373",2018-05-31,18,6
"34601","373",2018-05-31,19,6
"34602","373",2018-05-31,20,6
"34603","373",2018-05-31,21,6
"34604","373",2018-06-06,7,6
"34605","373",2018-06-06,8,2
"34606","373",2018-06-06,9,2
"34607","373",2018-06-06,10,6
"34608","373",2018-06-06,11,4
"34609","373",2018-06-06,12,6
"34610","373",2018-06-06,13,6
"34611","373",2018-06-06,14,4
"34612","373",2018-06-06,15,4
"34613","373",2018-06-06,16,0
"34614","373",2018-06-06,17,4
"34615","373",2018-06-06,18,6
"34616","373",2018-06-06,19,6
"34617","373",2018-06-06,20,6
"34618","373",2018-06-06,21,2
"34619","373",2018-06-13,7,6
"34620","373",2018-06-13,8,2
"34621","373",2018-06-13,9,1
"34622","373",2018-06-13,10,0
"34623","373",2018-06-13,11,3
"34624","373",2018-06-13,12,2
"34625","373",2018-06-13,13,2
"34626","373",2018-06-13,14,6
"34627","373",2018-06-13,15,4
"34628","373",2018-06-13,16,0
"34629","373",2018-06-13,17,3
"34630","373",2018-06-13,18,2
"34631","373",2018-06-13,19,6
"34632","373",2018-06-13,20,3
"34633","373",2018-06-13,21,6
"34634","373",2018-09-13,7,2
"34635","373",2018-09-13,8,1
"34636","373",2018-09-13,9,0
"34637","373",2018-09-13,10,0
"34638","373",2018-09-13,11,0
"34639","373",2018-09-13,12,2
"34640","373",2018-09-13,13,5
"34641","373",2018-09-13,14,6
"34642","373",2018-09-13,15,6
"34643","373",2018-09-13,16,0
"34644","373",2018-09-13,17,0
"34645","373",2018-09-13,18,1
"34646","373",2018-09-13,19,6
"34647","373",2018-09-13,20,6
"34648","373",2018-09-13,21,6
"34649","373",2018-09-20,7,6
"34650","373",2018-09-20,8,2
"34651","373",2018-09-20,9,1
"34652","373",2018-09-20,10,6
"34653","373",2018-09-20,11,6
"34654","373",2018-09-20,12,5
"34655","373",2018-09-20,13,6
"34656","373",2018-09-20,14,5
"34657","373",2018-09-20,15,1
"34658","373",2018-09-20,16,1
"34659","373",2018-09-20,17,0
"34660","373",2018-09-20,18,4
"34661","373",2018-09-20,19,6
"34662","373",2018-09-20,20,5
"34663","373",2018-09-20,21,2
"34664","373",2018-10-04,7,6
"34665","373",2018-10-04,8,4
"34666","373",2018-10-04,9,5
"34667","373",2018-10-04,10,4
"34668","373",2018-10-04,11,6
"34669","373",2018-10-04,12,4
"34670","373",2018-10-04,13,0
"34671","373",2018-10-04,14,3
"34672","373",2018-10-04,15,1
"34673","373",2018-10-04,16,0
"34674","373",2018-10-04,17,5
"34675","373",2018-10-04,18,6
"34676","373",2018-10-04,19,6
"34677","373",2018-10-04,20,6
"34678","373",2018-10-04,21,6
"34679","373",2018-10-12,7,6
"34680","373",2018-10-12,8,3
"34681","373",2018-10-12,9,6
"34682","373",2018-10-12,10,2
"34683","373",2018-10-12,11,6
"34684","373",2018-10-12,12,0
"34685","373",2018-10-12,13,0
"34686","373",2018-10-12,14,0
"34687","373",2018-10-12,15,2
"34688","373",2018-10-12,16,0
"34689","373",2018-10-12,17,6
"34690","373",2018-10-12,18,6
"34691","373",2018-10-12,19,6
"34692","373",2018-10-12,20,6
"34693","373",2018-10-12,21,6
"34694","373",2018-10-19,7,6
"34695","373",2018-10-19,8,3
"34696","373",2018-10-19,9,6
"34697","373",2018-10-19,10,2
"34698","373",2018-10-19,11,5
"34699","373",2018-10-19,12,6
"34700","373",2018-10-19,13,1
"34701","373",2018-10-19,14,0
"34702","373",2018-10-19,15,0
"34703","373",2018-10-19,16,3
"34704","373",2018-10-19,17,6
"34705","373",2018-10-19,18,6
"34706","373",2018-10-19,19,5
"34707","373",2018-10-19,20,6
"34708","373",2018-10-19,21,6
"34709","374",2018-05-31,7,3
"34710","374",2018-05-31,8,3
"34711","374",2018-05-31,9,3
"34712","374",2018-05-31,10,3
"34713","374",2018-05-31,11,0
"34714","374",2018-05-31,12,0
"34715","374",2018-05-31,13,0
"34716","374",2018-05-31,14,0
"34717","374",2018-05-31,15,0
"34718","374",2018-05-31,16,1
"34719","374",2018-05-31,17,1
"34720","374",2018-05-31,18,2
"34721","374",2018-05-31,19,6
"34722","374",2018-05-31,20,1
"34723","374",2018-05-31,21,0
"34724","374",2018-06-06,7,1
"34725","374",2018-06-06,8,2
"34726","374",2018-06-06,9,1
"34727","374",2018-06-06,10,1
"34728","374",2018-06-06,11,0
"34729","374",2018-06-06,12,0
"34730","374",2018-06-06,13,0
"34731","374",2018-06-06,14,0
"34732","374",2018-06-06,15,1
"34733","374",2018-06-06,16,4
"34734","374",2018-06-06,17,2
"34735","374",2018-06-06,18,0
"34736","374",2018-06-06,19,1
"34737","374",2018-06-06,20,0
"34738","374",2018-06-06,21,0
"34739","374",2018-06-13,7,2
"34740","374",2018-06-13,8,5
"34741","374",2018-06-13,9,5
"34742","374",2018-06-13,10,0
"34743","374",2018-06-13,11,3
"34744","374",2018-06-13,12,4
"34745","374",2018-06-13,13,3
"34746","374",2018-06-13,14,0
"34747","374",2018-06-13,15,0
"34748","374",2018-06-13,16,4
"34749","374",2018-06-13,17,1
"34750","374",2018-06-13,18,0
"34751","374",2018-06-13,19,4
"34752","374",2018-06-13,20,0
"34753","374",2018-06-13,21,0
"34754","374",2018-09-13,7,3
"34755","374",2018-09-13,8,1
"34756","374",2018-09-13,9,3
"34757","374",2018-09-13,10,3
"34758","374",2018-09-13,11,0
"34759","374",2018-09-13,12,0
"34760","374",2018-09-13,13,0
"34761","374",2018-09-13,14,0
"34762","374",2018-09-13,15,1
"34763","374",2018-09-13,16,5
"34764","374",2018-09-13,17,5
"34765","374",2018-09-13,18,6
"34766","374",2018-09-13,19,4
"34767","374",2018-09-13,20,0
"34768","374",2018-09-13,21,4
"34769","374",2018-09-20,7,2
"34770","374",2018-09-20,8,5
"34771","374",2018-09-20,9,4
"34772","374",2018-09-20,10,4
"34773","374",2018-09-20,11,4
"34774","374",2018-09-20,12,6
"34775","374",2018-09-20,13,1
"34776","374",2018-09-20,14,0
"34777","374",2018-09-20,15,0
"34778","374",2018-09-20,16,2
"34779","374",2018-09-20,17,1
"34780","374",2018-09-20,18,1
"34781","374",2018-09-20,19,1
"34782","374",2018-09-20,20,0
"34783","374",2018-09-20,21,1
"34784","374",2018-10-04,7,2
"34785","374",2018-10-04,8,6
"34786","374",2018-10-04,9,0
"34787","374",2018-10-04,10,2
"34788","374",2018-10-04,11,0
"34789","374",2018-10-04,12,0
"34790","374",2018-10-04,13,0
"34791","374",2018-10-04,14,0
"34792","374",2018-10-04,15,0
"34793","374",2018-10-04,16,6
"34794","374",2018-10-04,17,3
"34795","374",2018-10-04,18,2
"34796","374",2018-10-04,19,3
"34797","374",2018-10-04,20,0
"34798","374",2018-10-04,21,1
"34799","374",2018-10-12,7,0
"34800","374",2018-10-12,8,3
"34801","374",2018-10-12,9,4
"34802","374",2018-10-12,10,3
"34803","374",2018-10-12,11,6
"34804","374",2018-10-12,12,6
"34805","374",2018-10-12,13,0
"34806","374",2018-10-12,14,0
"34807","374",2018-10-12,15,0
"34808","374",2018-10-12,16,2
"34809","374",2018-10-12,17,4
"34810","374",2018-10-12,18,6
"34811","374",2018-10-12,19,5
"34812","374",2018-10-12,20,6
"34813","374",2018-10-12,21,2
"34814","374",2018-10-19,7,1
"34815","374",2018-10-19,8,0
"34816","374",2018-10-19,9,0
"34817","374",2018-10-19,10,0
"34818","374",2018-10-19,11,3
"34819","374",2018-10-19,12,1
"34820","374",2018-10-19,13,0
"34821","374",2018-10-19,14,5
"34822","374",2018-10-19,15,3
"34823","374",2018-10-19,16,1
"34824","374",2018-10-19,17,2
"34825","374",2018-10-19,18,1
"34826","374",2018-10-19,19,3
"34827","374",2018-10-19,20,6
"34828","374",2018-10-19,21,2
"34829","375",2018-05-31,7,6
"34830","375",2018-05-31,8,6
